Country	iso3c	ID	Caption	Provider	Artist	ArtistURL	License	LicenseURL	ImageName	InfoURL	FileURL	folder	CreditHTML	Format	Width	Height	iso2c
Japan	JPN	1	Diminishing population has been a windfall for natural restoration in many places.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Dscn0261_japan_nature.jpg/640px-Dscn0261_japan_nature.jpg	NA	NA	NA	NA	NA	JP
Japan	JPN	2	Tokyo.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:View_from_Tokyo_Skytree.jpg	NA	NA	NA	NA	NA	NA	JP
Japan	JPN	3	Shoppers in Shibuya.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Crowds_in_Shibuya%2C_Japan%2C_2015.jpg/640px-Crowds_in_Shibuya%2C_Japan%2C_2015.jpg	NA	NA	NA	NA	NA	JP
Jordan	JOR	1	The majority of the half million Syrian refugees in Jordan live in urban areas like Ramtha.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Refugee_children_from_Syria_at_a_clinic_in_Ramtha%2C_northern_Jordan_%289613477263%29.jpg/640px-Refugee_children_from_Syria_at_a_clinic_in_Ramtha%2C_northern_Jordan_%289613477263%29.jpg	NA	NA	NA	NA	NA	JO
Jordan	JOR	2	Jordan has some of the lowest indicators in the world on labor force participation, productivity and gender equality due to the chronically low female labor force participation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Women_doing_beadwork_in_Jordan.jpg/640px-Women_doing_beadwork_in_Jordan.jpg	NA	NA	NA	NA	NA	JO
Kazakhstan	KAZ	1	Almaty, Kazakhstan.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1548450847-8a9a5cc3968f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2673&q=80	NA	NA	NA	NA	NA	KZ
Kazakhstan	KAZ	2	Kazakhstan is the ninth largest country in the world and is estimated to hold vast reserves of many non renewable natural resources.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1592749933639-bfbb7bcef86b?ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGthemFraHN0YW58ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60	NA	NA	NA	NA	NA	KZ
Kazakhstan	KAZ	3	Persistent gender imbalances remain in Kazakhstan, particularly in wages and access to employment and career opportunities.	Pixnio	NA	NA	CC0	https://pixnio.com/creative-commons-license	NA	https://pixnio.com/people/female-women/city-officials-in-kazakhstan-are-paired-with-students-on-a-day-to-show-them-how-government-works	NA	NA	NA	NA	NA	NA	KZ
Kazakhstan	KAZ	4	Wellfield development drills at the Inkai Uranium Mine in Kazakhstan.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Inkai_Uranium_Mine_in_Kazakhstan.jpg/640px-Inkai_Uranium_Mine_in_Kazakhstan.jpg	NA	NA	NA	NA	NA	KZ
Kazakhstan	KAZ	5	Diamond Drill in Kazakhstan.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Kazatomprom_-_Wellfield_drilling.jpg/640px-Kazatomprom_-_Wellfield_drilling.jpg	NA	NA	NA	NA	NA	KZ
Kenya	KEN	1	Kenya is known for its vast savannah and rich wildlife. It’s economy and its citizen's livelihoods depend on their natural resources and nature-based tourism.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1519659528534-7fd733a832a0?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2052&q=80	NA	NA	NA	NA	NA	KE
Kenya	KEN	2	The nation's cities produce about 1.1 million tons of solid wastes.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Beat_Pollution.jpg/640px-Beat_Pollution.jpg	NA	NA	NA	NA	NA	KE
Kenya	KEN	3	In an effort to preserve wildlife, the government has set aside more than 3.5 million hectares as national parks and game preserves.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Savannah_Clouds_Nairobi_National_Park_Kenya_May19_R1600795.jpg/640px-Savannah_Clouds_Nairobi_National_Park_Kenya_May19_R1600795.jpg	NA	NA	NA	NA	NA	KE
Kenya	KEN	4	The Kenyan population policy aims to reduce the number of children a woman has over her lifetime from 5 in 2009 to 3 by 2030 and seeks improvements in child mortality, maternal mortality, life expectancy, and other reproductive health measures.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Single_motherhood_in_the_unifortunty_communities_of_Kenya.jpg/640px-Single_motherhood_in_the_unifortunty_communities_of_Kenya.jpg	NA	NA	NA	NA	NA	KE
Kuwait	KWT	1	The flat, sandy Arabian Desert covers the majority of Kuwait.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Kuwait_ESA21888966.jpeg/640px-Kuwait_ESA21888966.jpeg	NA	NA	NA	NA	NA	KW
Kuwait	KWT	2	Around 99% of the country’s fresh water comes from desalination, itself an energy-intensive process currently heavily dependent on oil. “.	FreeImages	NA	NA	NA	https://www.freeimages.com/license	NA	NA	https://images.freeimages.com/images/large-previews/e0c/kuwait-tower-1451754.jpg	NA	NA	NA	NA	NA	KW
Kuwait	KWT	3	Because of its lack of biodiversity, Kuwait is far from sustainable and highly dependent on many imports.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Kuwait_Veg.JPG/640px-Kuwait_Veg.JPG	NA	NA	NA	NA	NA	KW
Kyrgyzstan	KGZ	1	More than 40% of agricultural land is degraded and over 85% of land is exposed to erosion, posing serious threats to food security and agricultural production.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1613560361120-25c33e26c40a?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1740&q=80	NA	NA	NA	NA	NA	KG
Kyrgyzstan	KGZ	2	A class of fourth graders at Egemenduuluk Secondary School.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Schoolchildren%2C_Egemenduuluk_Secondary_School.JPG/640px-Schoolchildren%2C_Egemenduuluk_Secondary_School.JPG	NA	NA	NA	NA	NA	KG
Kyrgyzstan	KGZ	3	Since 2010 Kyrgyzstan has averaged three children per mother.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg/640px-Kyrgyz_rural_family_at_Tash_Rabat_Caravanserai%2C_TianShan_Mountains.jpg	NA	NA	NA	NA	NA	KG
Kyrgyzstan	KGZ	4	Over 85% of land is exposed to erosion, posing serious threats to food security and agricultural production. Air and water pollution are problematic due to mining and toxic waste.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Osh_03-2016_img10_market.jpg/640px-Osh_03-2016_img10_market.jpg	NA	NA	NA	NA	NA	KG
Laos	LAO	1	The average woman in Laos at the turn of the century was having just under five children. Today that number has been cut almost in half to 2.7.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Young_mother_smiling_while_holding_her_baby_in_Laos.jpg/640px-Young_mother_smiling_while_holding_her_baby_in_Laos.jpg	NA	NA	NA	NA	NA	LA
Laos	LAO	2	Forest Landscape Integrity Index 2019 map of Laos. Forest condition measured by degree of anthropogenic modification. 0 = Most modification; 10= Least.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/FLII_Laos.png/640px-FLII_Laos.png	NA	NA	NA	NA	NA	LA
Laos	LAO	3	Mongabay reported that slash-and-burn agriculture, uncontrolled fires, commercial and illegal logging, and fuelwood collection resulted in the loss of 6.8 percent of the country's forests between 1990 and 2005.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Laos_-_Bolaven_Plateau_-_Logging.JPG/640px-Laos_-_Bolaven_Plateau_-_Logging.JPG	NA	NA	NA	NA	NA	LA
Laos	LAO	4	With above replacement birth rates the country will be living unsustainably going forward without greater effort in empowering women and providing family planning.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Laos_-_a_Katang_woman_spinning_cotton.JPG/640px-Laos_-_a_Katang_woman_spinning_cotton.JPG	NA	NA	NA	NA	NA	LA
Latvia	LVA	1	Latvia has abundant water and forests that make up half its territory.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1622959185723-7cc78767d064?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2671&q=80	NA	NA	NA	NA	NA	LV
Latvia	LVA	2	Riga, Latvia.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1566082544790-53f82bed239e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1336&q=80	NA	NA	NA	NA	NA	LV
Latvia	LVA	3	Health spending in Latvia is among the lowest in the EU, resulting in considerable resource constraints within the health system.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg/640px-Jelgava_town_hospital_-_Igors_Jefimovs_-_Panoramio.jpg	NA	NA	NA	NA	NA	LV
Lebanon	LBN	1	With a massive displacement of Syrians (estimated around 1.5 million into Lebanon) from its civil war beginning in 2011 and a median age of under 30 years old its population has been generally increasing.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Syrian_refugee_children.jpg/640px-Syrian_refugee_children.jpg	NA	NA	NA	NA	NA	LB
Lebanon	LBN	2	A protest in Tyre/Sour.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/SourTyre-LebanonProtests_RomanDeckert22102019.jpg/640px-SourTyre-LebanonProtests_RomanDeckert22102019.jpg	NA	NA	NA	NA	NA	LB
Lesotho	LSO	1	Women’s literacy rates and other levels of education are higher than those for men, yet most Basotho women work jobs that have lower status and pay.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Lesotho_class.jpg/640px-Lesotho_class.jpg	NA	NA	NA	NA	NA	LS
Lesotho	LSO	2	Basotho woman working in nursery.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1582915331879-5a87d7abf87c?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2676&q=80	NA	NA	NA	NA	NA	LS
Lesotho	LSO	3	Ecosystems have been pushed to their limits by over-cultivation, overgrazing, and over-harvesting.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Maoa-Mafubelu_Fruits_Farm.jpg/640px-Maoa-Mafubelu_Fruits_Farm.jpg	NA	NA	NA	NA	NA	LS
Liberia	LBR	1	Liberia is the largest rubber producer in the world.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg/640px-Rubber_Tree_Plantation_in_Margibi_County%2C_Liberia.jpg	NA	NA	NA	NA	NA	LR
Liberia	LBR	2	A street in the capital - Monrovia, Liberia.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Monrovia_Street.jpg/640px-Monrovia_Street.jpg	NA	NA	NA	NA	NA	LR
Liberia	LBR	3	Even with its vast resources Liberia is one of the least developed countries in the world. More than half of the population lives in poverty.	Pixnio	NA	NA	CC0	https://pixnio.com/creative-commons-license	NA	https://pixnio.com/people/children-kids/young-african-girl-child-from-liberia	NA	NA	NA	NA	NA	NA	LR
Liberia	LBR	4	With a current total fertility rate of over four children per woman (down from six as recently as 2000) and although currently sustainable, Liberia is quickly trending toward unsustainability.	Pixnio	NA	NA	CC0	https://pixnio.com/creative-commons-license	NA	https://pixnio.com/people/crowd/liberia-market-scene-vendors-in-local-market	NA	NA	NA	NA	NA	NA	LR
Libya	LBY	1	Libya is predominantly a desert country with limited renewable resources.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg/640px-Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg	NA	NA	NA	NA	NA	LY
Libya	LBY	2	The oil and gas sector account for 60% of Libya’s total economy.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/El_Saharara_oil_field%2C_Libya.jpg/640px-El_Saharara_oil_field%2C_Libya.jpg	NA	NA	NA	NA	NA	LY
Libya	LBY	3	Kambut, Libya.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Kambut%2C_Libya_-_panoramio.jpg/640px-Kambut%2C_Libya_-_panoramio.jpg	NA	NA	NA	NA	NA	LY
Libya	LBY	4	The labor force participation rate among Libyan women aged 15 and above is 28 per cent, compared to 79 per cent among Libyan men.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Market_in_Tripoli_%285282720387%29.jpg/640px-Market_in_Tripoli_%285282720387%29.jpg	NA	NA	NA	NA	NA	LY
Lithuania	LTU	1	Yale declared Lithuania as the country with the best forest protection and management system in the world, over a 15 year period.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg/640px-Anyk%C5%A1%C4%8Di%C5%B3_sen.%2C_Lithuania_-_panoramio_%2877%29.jpg	NA	NA	NA	NA	NA	LT
Lithuania	LTU	2	Based on OECD data, Lithuania is among the top 5 countries in the world by postsecondary education attainment.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg/640px-Vilnius_University_M._K._Sarbievijus_Courtyard%2C_Vilnius%2C_Lithuania_-_Diliff.jpg	NA	NA	NA	NA	NA	LT
Lithuania	LTU	3	Egle Radisauskiene, Vice Minister, Ministry of Social Security and Labour, Lithuania attending an informal meeting of ministers for employment, social affairs, family and gender equality.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg/1599px-Informal_meeting_of_ministers_for_employment%2C_social_affairs%2C_family_and_gender_equality_%28iEPSCO%29._Arrivals_Egle_Radisauskiene_%2835180415044%29.jpg	NA	NA	NA	NA	NA	LT
Luxembourg	LUX	1	Based on the highest amount of resource use per person in the world, Luxembourg has over ten times more citizens than its renewable resources can support.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1564845301245-d6a40164075e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2670&q=80	NA	NA	NA	NA	NA	LU
Luxembourg	LUX	2	A person living in Luxembourg consumes about 24 tons of materials a year in comparison to the OECD average of 15 tons.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Luxembourg%2C_bd_Royal%2C_City_Shopping.jpg/640px-Luxembourg%2C_bd_Royal%2C_City_Shopping.jpg	NA	NA	NA	NA	NA	LU
Luxembourg	LUX	3	Limestone quarry in Luxembourg. The OECD reports pressures on the environment are numerous and strong: urban sprawl, landscape fragmentation and immense traffic from across the border.	Pixabay	NA	NA	NA	https://pixabay.com/service/license/	NA	https://pixabay.com/photos/limestone-quarry-luxembourg-mineral-963672/	NA	NA	NA	NA	NA	NA	LU
North Macedonia	MKD	1	Pollution in the city of Prilep, Pletvar, North Macedonia.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Prilep_pollution_P1016944mod.jpg/1600px-Prilep_pollution_P1016944mod.jpg	NA	NA	NA	NA	NA	MK
North Macedonia	MKD	2	About 50% of the state territory is agricultural land with livestock waste from farms and farming industries directly discharging wastes without any treatment.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/%D0%97%D0%B5%D0%BC%D1%98%D0%BE%D0%B4%D0%B5%D0%BB%D1%81%D1%82%D0%B2%D0%BE_%28%D0%9F%D0%B5%D0%BB%D0%B0%D0%B3%D0%BE%D0%BD%D0%B8%D1%98%D0%B0%29_01.jpg/640px-%D0%97%D0%B5%D0%BC%D1%98%D0%BE%D0%B4%D0%B5%D0%BB%D1%81%D1%82%D0%B2%D0%BE_%28%D0%9F%D0%B5%D0%BB%D0%B0%D0%B3%D0%BE%D0%BD%D0%B8%D1%98%D0%B0%29_01.jpg	NA	NA	NA	NA	NA	MK
North Macedonia	MKD	3	Zinc, lead and cadmium have been recorded in Vardar River, downstream from smelter facilities.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Town_of_Gotsevo%2C_North_Macedonia.jpg/640px-Town_of_Gotsevo%2C_North_Macedonia.jpg	NA	NA	NA	NA	NA	MK
Madagascar	MDG	1	With a very high fertility rate of over 4 children per woman, Madagascar is adding over 700,000 citizens a year.	Unsplash	NA	NA	NA	NA	NA	https://unsplash.com/photos/498UjzgcwA0	NA	NA	NA	NA	NA	NA	MG
Madagascar	MDG	2	Nearly all 115 lemur species are endangered, and a third are on the brink of extinction.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1559637283-ecf9fe8ba0c4?ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fG1hZGFnYXNjYXJ8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60	NA	NA	NA	NA	NA	MG
Madagascar	MDG	3	Mongabay reports its bountiful marine resources are experiencing overexploitation because of poor governance, opaque decision-making, and widespread poverty.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Fishing_Boats%2C_Madagascar_%2821941981566%29.jpg/640px-Fishing_Boats%2C_Madagascar_%2821941981566%29.jpg	NA	NA	NA	NA	NA	MG
Madagascar	MDG	4	Stereotypes and traditional customs are still practiced in Madagascar that inhibit gender equality.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Lady_in_Madagascar_working_%26_collecting_seafood.jpg/640px-Lady_in_Madagascar_working_%26_collecting_seafood.jpg	NA	NA	NA	NA	NA	MG
Malawi	MWI	1	Malawi is one of the world's least-developed countries, with an economy based on subsistence agriculture and over 90 percent of its population rural.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Malawi_01.jpg/640px-Malawi_01.jpg	NA	NA	NA	NA	NA	MW
Malawi	MWI	2	The country is adding over a half million more citizens a year due to its high total fertility rate of four children per woman down from six children at the turn of the century.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Washing_time_at_Lake_Malawi.jpg/640px-Washing_time_at_Lake_Malawi.jpg	NA	NA	NA	NA	NA	MW
Malawi	MWI	3	Landholdings have become smaller and smaller to accommodate the increasing population. Smaller farms combined with soil erosion have degraded agricultural land and decreased Malawi’s arable land.	Pixabay	NA	NA	NA	https://pixabay.com/service/license/	NA	https://pixabay.com/photos/malawi-village-rural-africa-house-2388149/	NA	NA	NA	NA	NA	NA	MW
Malaysia	MYS	1	Malaysia’s population is almost twice as large as is sustainable at current consumption levels.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Kuala_Lumpur%2C_Malaysia%2C_Skyline.jpg/640px-Kuala_Lumpur%2C_Malaysia%2C_Skyline.jpg	NA	NA	NA	NA	NA	MY
Malaysia	MYS	2	It is no longer as unusual for girls to seek an education to gain a career, so schools started changing the curriculum to include girls.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Pitas_Sabah_StudentsPrimarySchools-01.jpg/640px-Pitas_Sabah_StudentsPrimarySchools-01.jpg	NA	NA	NA	NA	NA	MY
Malaysia	MYS	3	Deforestation in Malaysian Borneo.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Malayasia_iko_2002169.jpg	NA	NA	NA	NA	NA	NA	MY
Mali	MLI	1	Mali is one of the economically poorest countries in the world.	Pixabay	NA	NA	NA	https://pixabay.com/service/license/	NA	https://pixabay.com/photos/mali-boats-good-produce-town-80855/	NA	NA	NA	NA	NA	NA	ML
Mali	MLI	2	School in Mali.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Schulklasse_in_Lany-Tounka_(Mali).jpg	NA	NA	NA	NA	NA	NA	ML
Mali	MLI	3	To ensure better health and well being of its people and environment Mali must address the lack of girl’s education, pressure from husbands for more children, and lack of access to contraception which keep the fertility, population growth, and poverty rates all stubbornly high.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Women_in_N%27Tillit%2C_Mali.JPG/640px-Women_in_N%27Tillit%2C_Mali.JPG	NA	NA	NA	NA	NA	ML
Malta	MLT	1	Calles de Gozo, Malta.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Gozo%2C_Malta.jpg/640px-Gozo%2C_Malta.jpg	NA	NA	NA	NA	NA	MT
Malta	MLT	2	Malta’s population is ten times greater than what can be sustained by its natural resources.	Pixabay	NA	NA	NA	https://pixabay.com/service/license/	NA	https://pixabay.com/photos/malta-travel-tourism-europe-island-485321/	NA	NA	NA	NA	NA	NA	MT
Malta	MLT	3	Deforestation and habitat loss are a problem on the island.	Pixabay	NA	NA	NA	https://pixabay.com/service/license/	NA	https://pixabay.com/photos/gozo-malta-lighthouse-panoramic-3105847/	NA	NA	NA	NA	NA	NA	MT
Malta	MLT	4	The Blue Rock Thrush is still a fairly common breeding resident, but the overall human interference has pushed the species mainly to the sea-cliff habitats.	Pixabay	NA	NA	NA	https://pixabay.com/service/license/	NA	https://pixabay.com/photos/blue-rock-thrush-bird-concrete-6316886/	NA	NA	NA	NA	NA	NA	MT
Mauritania	MRT	1	Much of the country is covered by the dry and barren Sahara Desert.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Sahara_desert_Adrar_Province_Mauritania.jpg	NA	NA	NA	NA	NA	NA	MR
Mauritania	MRT	2	Only 55% of children in Mauritania aged 6 to 11 are enrolled in primary school.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Mauritania_children.jpg/640px-Mauritania_children.jpg	NA	NA	NA	NA	NA	MR
Mauritania	MRT	3	Farm cart in the countryside of Mauritania.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Farm_cart_in_the_countryside_of_mauritania.jpg/640px-Farm_cart_in_the_countryside_of_mauritania.jpg	NA	NA	NA	NA	NA	MR
Mauritius	MUS	1	Tourists arrive to Mauritius at this modern airport.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Aircrafts_parked_at_Mauritius_Airport.jpg/640px-Aircrafts_parked_at_Mauritius_Airport.jpg	NA	NA	NA	NA	NA	MU
Mauritius	MUS	2	The city of Port Louis, Mauritius.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Port_Louis%2C_Mauritius.jpg/640px-Port_Louis%2C_Mauritius.jpg	NA	NA	NA	NA	NA	MU
Mauritius	MUS	3	Captive breeding program of Pink Pidgeons in open roofed aviaries in Black River Gorge National Park has helped pull back this rarest of endemics from the brink of extinction.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Pink_Pigeon_%28Nesoenas_mayeri%29%2C_Mauritius_%2816810225975%29.jpg/640px-Pink_Pigeon_%28Nesoenas_mayeri%29%2C_Mauritius_%2816810225975%29.jpg	NA	NA	NA	NA	NA	MU
Mexico	MEX	1	Air pollution, deforestation, and lack of clean water rank as the biggest environmental health issues facing the country. Jungle burned for agriculture in Southern Mexico.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Lacanja_burn.JPG/640px-Lacanja_burn.JPG	NA	NA	NA	NA	NA	MX
Mexico	MEX	2	Mexico total fertility rate has declined over decades from over six children per mother to almost replacement rate today.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Indigenous_Women_outside_Church_-_San_Cristobal_de_las_Casas_-_Chiapas_-_Mexico_%2815458703199%29.jpg/640px-Indigenous_Women_outside_Church_-_San_Cristobal_de_las_Casas_-_Chiapas_-_Mexico_%2815458703199%29.jpg	NA	NA	NA	NA	NA	MX
Mexico	MEX	3	A scene from the 2019 International Women's Day (Marcha Dia de la Ujer) protest designed to force the country to address rampant violence against women.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Marcha_del_D%C3%ADa_de_la_Mujer%2C_Ciudad_de_M%C3%A9xico%2C_2019-4.jpg/640px-Marcha_del_D%C3%ADa_de_la_Mujer%2C_Ciudad_de_M%C3%A9xico%2C_2019-4.jpg	NA	NA	NA	NA	NA	MX
Moldova	MDA	1	Moldova suffered extreme land degradation during the Soviet period, when industrial and agricultural development proceeded without regard for environmental protection.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1619716731507-f71962bea2cb?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2669&q=80	NA	NA	NA	NA	NA	MD
